Nombre,Direccion,CCAA,Latitud,Longitud,Telefono,URL,Correo,Facebook,Categoria,Tamaño,Capaciadad,Capacidad,Ocupacion,id_centro
Associacó amics dels animals de Flix,"Carrer Montagut, 12 43750 Flix Tarragona Ribera d'Ebre Cataluña",Cataluña,41.2314786,0.5495536,+34 883 18 38 23,http://www.associacamicsdelsanimalsdeflix.com,associaca@amigo.org,privacy/associacamicsdelsanimalsdeflix,mixta,mediana,,221,202,000524
ASSOCIACIÓ GRUP ACOLLIDES I ADOPCIONS D'ANIMALS TARRAGONA,"Carrer Lluis Millet, 30 43007 Tarragona Tarragona Tarragonès Cataluña",Cataluña,41.1389991,1.3005608,+34 981 34 25 10,http://www.associacigrupacollidesiadopcionsdanimalstarragona.com,associa@garay.es,faq/associacigrupacollidesiadopcionsdanimalstarragona,mixta,grande,,338,540,000525
Associació Protectora d'Animals De Vilablareix (APAV),"Carrer puigmal, 3 17180 Vilablareix Girona Gironès Cataluña",Cataluña,41.9553791,2.797974,+34 843984249,http://www.associaciprotectoradanimalsdevilablareixapav.com,associ@tamarit.org,faq/associaciprotectoradanimalsdevilablareixapav,mixta,grande,,321,359,000526
Associació per la Protecció dels Animals de Vilanova i la Geltrú,"Carrer Pere Tàpies, 5 8800 Vilanova i la Geltrú Barcelona Garraf Cataluña",Cataluña,41.2508883,1.7292039,+34 941 26 73 50,http://www.associaciperlaproteccidelsanimalsdevilanovailageltr.com,associa@lopez.com,main/associaciperlaproteccidelsanimalsdevilanovailageltr,mixta,grande,,474,494,000527
Associació Unió pels Drets del Animals (AUDA),"Carrer Picapedrers, 45 8800 Vilanova i la Geltrú Barcelona Garraf Cataluña",Cataluña,41.2263295,1.7198449,+34 922 95 60 23,http://www.associaciunipelsdretsdelanimalsauda.com,associ@vilanova-landa.es,homepage/associaciunipelsdretsdelanimalsauda,canina,mediana,,177,104,000528
Associació Protectora d'Animals Floquets Peluts,"Carrer Saboia, 6 25514 Senterada Lleida Pallars Jussà Cataluña",Cataluña,42.3240256,0.9376804,+34901 139 409,http://www.associaciprotectoradanimalsfloquetspeluts.com,associ@ramis.es,category/associaciprotectoradanimalsfloquetspeluts,mixta,pequeña,,52,23,000529
Associació de Defensa Animal i Ajuda a Protectores,"Carrer de Jovara, 304 8370 Calella Barcelona Maresme Cataluña",Cataluña,41.6152713,2.6661954,+34971939664,http://www.associacidedefensaanimaliajudaaprotectores.com,associaci@morante.com,about/associacidedefensaanimaliajudaaprotectores,canina,grande,,314,540,000530
Centre de Recuperació i Donació d'Animals (CRD),"Carrer  Barcelona, 16-18 8620 Sant Vicenç dels Horts Barcelona Baix Llobregat Cataluña",Cataluña,41.4028844,2.0056005,+34 942 73 87 02,http://www.centrederecuperaciidonacidanimalscrd.com,centreder@valentin-mugica.org,index/centrederecuperaciidonacidanimalscrd,mixta,mediana,,213,360,000531
Associació de la Vall d'Àger per a la Defensa dels Animals i el Medi Ambient (DAIMA),"Carrer de la Font, 7 25691 Àger Lleida Noguera Cataluña",Cataluña,42.0011252,0.7627193,+34923860582,http://www.associacidelavalldgerperaladefensadelsanimalsielmediambientdaima.com,associacid@bonet.es,home/associacidelavalldgerperaladefensadelsanimalsielmediambientdaima,mixta,grande,,346,179,000532
Federació de Societats Protectores d'Animals i Plantes de la Província de Girona,"Carrer Argenteria, 21 17004 Girona Girona Gironès Cataluña",Cataluña,41.9851387,2.8246499,+34924102923,http://www.federacidesocietatsprotectoresdanimalsiplantesdelaprovnciadegirona.com,federac@pedraza.es,index/federacidesocietatsprotectoresdanimalsiplantesdelaprovnciadegirona,mixta,mediana,,107,99,000533
Amics dels Animals de malgrat de Mar,"Carrer Anselm Clavé, 7 8380 Malgrat de Mar Barcelona Maresme Cataluña",Cataluña,41.6592407,2.7483364,+34936601172,http://www.amicsdelsanimalsdemalgratdemar.com,amicsde@comas.net,privacy/amicsdelsanimalsdemalgratdemar,mixta,mediana,,287,477,000534
Aclamyse  Asociación contra los Animales Maltratados y su Explotación,"Carrer Solidaritat, 54 17100 Bisbal d'Empordà, la Girona Baix Empordà Cataluña",Cataluña,41.9610452,3.0404797,+34 982 36 79 39,http://www.aclamyseasociacincontralosanimalesmaltratadosysuexplotacin.com,aclamyseas@murcia.com,homepage/aclamyseasociacincontralosanimalesmaltratadosysuexplotacin,mixta,grande,,393,294,000535
Associació Protectora d'Animals Terra de Vents,"Carrer Oliveres, 2 17707 Agullana Girona Alt Empordà Cataluña",Cataluña,42.3916018,2.8471103,+34881 126 303,http://www.associaciprotectoradanimalsterradevents.com,associac@novoa-huertas.es,index/associaciprotectoradanimalsterradevents,mixta,pequeña,,44,40,000536
Asociación para la Defensa de los Animales de Barberà (ADAB),"Carrer Ripollès, 15 8210 Barberà del Vallès Barcelona Vallès Occidental Cataluña",Cataluña,41.5084625,2.1251641,+34 983 00 88 26,http://www.asociacinparaladefensadelosanimalesdebarberadab.com,asociac@borras-aguilo.org,author/asociacinparaladefensadelosanimalesdebarberadab,mixta,grande,,447,710,000537
"Associació Centre de Protecció d'Animals de l'Anoia, APAN","Carrer de Baix, 24 8789 Torre de Claramunt Barcelona Anoia Cataluña",Cataluña,41.5334166,1.657638,+34945 95 37 13,http://www.associacicentredeproteccidanimalsdelanoiaapan.com,associa@pedrosa.com,faq/associacicentredeproteccidanimalsdelanoiaapan,mixta,mediana,,162,212,000538
"Associació per a la Vigilància i Inspecció de l'Animal Maltractat ""AVIAM""","Gran Via de les Corts Catalanes, 963 8018 Barcelona Barcelona Barcelonès Cataluña",Cataluña,41.4115447,2.1966388,+34 887 426 244,http://www.associaciperalavigilnciaiinspeccidelanimalmaltractataviam.com,associaci@llobet-nogueira.es,home/associaciperalavigilnciaiinspeccidelanimalmaltractataviam,mixta,pequeña,,43,67,000539
Protecció de l'Animal Salvatge del Ripollès (PAS),"Carrer Núria, 8 17534 Ribes de Freser Girona Ripollès Cataluña",Cataluña,42.3076361,2.1702325,+34 881912179,http://www.proteccidelanimalsalvatgedelripollspas.com,protec@fuertes.com,search/proteccidelanimalsalvatgedelripollspas,mixta,pequeña,,87,113,000540
Associació Amics dels Gats i Animals de Balenyà,"Carrer Nord, 13 8550 Balenyà Barcelona Osona Cataluña",Cataluña,41.8175077,2.2364391,+34717368922,http://www.associaciamicsdelsgatsianimalsdebaleny.com,assoc@arino.es,search/associaciamicsdelsgatsianimalsdebaleny,felina,grande,,483,425,000541
Asociación para la Defensa de los Animales Danec,"Carrer Sagrera, 94 8027 Barcelona Barcelona Barcelonès Cataluña",Cataluña,41.42374335,2.19131679264864,+34 926 063 955,http://www.asociacinparaladefensadelosanimalesdanec.com,asocia@barcena.es,login/asociacinparaladefensadelosanimalesdanec,mixta,pequeña,,64,25,000542
Associació Protectora d'Animals de Cànoves Propinscher-Rater,"Carrer Bruguer, 46 8445 Cànoves i Samalús Barcelona Vallès Oriental Cataluña",Cataluña,41.6882481,2.3597737,+34 980781858,http://www.associaciprotectoradanimalsdecnovespropinscherrater.com,associ@rivas.org,author/associaciprotectoradanimalsdecnovespropinscherrater,mixta,mediana,,104,126,000543
Associació Santuario Nuevo Mundo Animal (ASNMA),"Carrer Mallorca, 134 8036 Barcelona Barcelona Barcelonès Cataluña",Cataluña,41.38688528,2.153585355,+34 911 63 13 38,http://www.associacisantuarionuevomundoanimalasnma.com,associacis@cabo-carranza.com,faq/associacisantuarionuevomundoanimalasnma,mixta,mediana,,296,131,000544
Associació Protectora d'Animals (APA) SOS Medicine,"Carrer Vidal i Ribas, 23-25 8980 Sant Feliu de Llobregat Barcelona Baix Llobregat Cataluña",Cataluña,41.3812884,2.0469555,+34 833 89 62 16,http://www.associaciprotectoradanimalsapasosmedicine.com,associ@rodriguez-canals.org,homepage/associaciprotectoradanimalsapasosmedicine,mixta,mediana,,162,240,000545
Associació d'Animals el Niu de l'Òliba,"Carretera de la Bauma, 27 8233 Vacarisses Barcelona Vallès Occidental Cataluña",Cataluña,41.6083937,1.915224467634047,+34920 97 73 18,http://www.associacidanimalselniudelliba.com,associacid@marin.es,author/associacidanimalselniudelliba,mixta,pequeña,,45,19,000546
Anubis Grup - Organizacion Nacional e Internacional para la Defensa de los Animales,"Passatge Riells De Dalt, 24-7 17130 Escala, l' Girona Alt Empordà Cataluña",Cataluña,42.1113715,3.1375694,+34 882 397 856,http://www.anubisgruporganizacionnacionaleinternacionalparaladefensadelosanimales.com,anubisgru@egea.es,home/anubisgruporganizacionnacionaleinternacionalparaladefensadelosanimales,canina,pequeña,,90,112,000547
Associació Protectora d'Animals i Plantes de Figueres,"Carrer Pont de Molins, 17 17600 Figueres Girona Alt Empordà Cataluña",Cataluña,42.2691884,2.9702196,+34 926 82 05 20,http://www.associaciprotectoradanimalsiplantesdefigueres.com,associac@fonseca.com,privacy/associaciprotectoradanimalsiplantesdefigueres,mixta,grande,,420,172,000548
Associació per la Solidaritat i Sostenibilitat dels Animals de Canyelles,"Avinguda Canyelles, 37-39 8811 Canyelles Barcelona Garraf Cataluña",Cataluña,41.2732579,1.717203,+34 807 548 434,http://www.associaciperlasolidaritatisostenibilitatdelsanimalsdecanyelles.com,associac@rivera.org,about/associaciperlasolidaritatisostenibilitatdelsanimalsdecanyelles,mixta,grande,,319,259,000549
Associació Protectora d'Animals Duque,"Carrer dels Esports, 5 25320 Anglesola Lleida Urgell Cataluña",Cataluña,41.661053,1.0840708,+34 820 574 865,http://www.associaciprotectoradanimalsduque.com,associaci@valle.net,about/associaciprotectoradanimalsduque,mixta,pequeña,,70,97,000550
Amics dels Animals de Cerdanyola. Adac,"Carrer Indústria, 14 8290 Cerdanyola del Vallès Barcelona Vallès Occidental Cataluña",Cataluña,41.489473,2.1425895,+34 820337087,http://www.amicsdelsanimalsdecerdanyola.adac.com,amicsdelsa@sandoval.es,search/amicsdelsanimalsdecerdanyola.adac,mixta,mediana,,204,317,000551
Associació AnimaLore Vilamajor,"Carrer Rovelló, 47 8458 Sant Pere de Vilamajor Barcelona Vallès Oriental Cataluña",Cataluña,41.6771296,2.4125521,+34921809207,http://www.associacianimalorevilamajor.com,associacia@herranz-marquez.net,faq/associacianimalorevilamajor,mixta,pequeña,,71,47,000552
Associació per la Protecció dels Animals i la Natura del Baix Penedès,"Carrer Girona, 26 43820 Calafell Tarragona Baix Penedès Cataluña",Cataluña,41.1942904,1.581535,+34 847 533 920,http://www.associaciperlaproteccidelsanimalsilanaturadelbaixpeneds.com,associaci@portero.com,main/associaciperlaproteccidelsanimalsilanaturadelbaixpeneds,mixta,pequeña,,61,98,000553
Asociación Auxilio Animal,"Carrer Mallorca, 330 8037 Barcelona Barcelona Barcelonès Cataluña",Cataluña,41.3981701,2.1684821,+34 973013609,http://www.asociacinauxilioanimal.com,asociacina@quero.es,category/asociacinauxilioanimal,mixta,grande,,432,372,000554
Associació Protectora d'Animals i Plantes el Refugi,"Carrer Tramuntana, 18 17100 Bisbal d'Empordà, la Girona Baix Empordà Cataluña",Cataluña,41.9606813,3.0414337,+34 807 08 00 52,http://www.associaciprotectoradanimalsiplanteselrefugi.com,associacip@aguirre.com,main/associaciprotectoradanimalsiplanteselrefugi,canina,pequeña,,91,30,000555
Associació per a la Defensa dels Animals i la Natura d'Alella (ADANA),"Carrer Gurri, 23 8328 Alella Barcelona Maresme Cataluña",Cataluña,41.4939532,2.29592,+34 980 116 004,http://www.associaciperaladefensadelsanimalsilanaturadalellaadana.com,associaci@pedrero.com,post/associaciperaladefensadelsanimalsilanaturadalellaadana,mixta,grande,,436,151,000556
Associació Animal Friends El Vendrell,"Carrer Peix, 11 43700 Vendrell, el Tarragona Baix Penedès Cataluña",Cataluña,41.2202931,1.535154,+34884 17 15 04,http://www.associacianimalfriendselvendrell.com,associac@parra.com,register/associacianimalfriendselvendrell,mixta,mediana,,163,286,000557
Associació Red Solidaria Pro Animal,"Carrer Viver, 16 8150 Parets del Vallès Barcelona Vallès Oriental Cataluña",Cataluña,41.5574901,2.2198968,+34 945138374,http://www.associaciredsolidariaproanimal.com,associac@arteaga.com,main/associaciredsolidariaproanimal,mixta,grande,,412,316,000558
Asociación de Defensa y Ayuda de Gatos y Animales de Compañia (ADAGATS),"Carrer Brasil, 4 8028 Barcelona Barcelona Barcelonès Cataluña",Cataluña,41.4418383,2.2249547,+34 974 11 26 53,http://www.asociacindedefensayayudadegatosyanimalesdecompaiaadagats.com,asocia@cervera.org,main/asociacindedefensayayudadegatosyanimalesdecompaiaadagats,felina,mediana,,240,356,000559
Associació Amics dels Animals de Sant Hilari Sacalm,"Carrer Arenes, 5 17403 Sant Hilari Sacalm Girona Selva Cataluña",Cataluña,41.8815162,2.5053082,+34 926 47 34 72,http://www.associaciamicsdelsanimalsdesanthilarisacalm.com,associ@menendez.com,home/associaciamicsdelsanimalsdesanthilarisacalm,mixta,mediana,,169,237,000560
Associació de Propietaris d'Animals Domèstics de Palamós,"Carrer Rentadors, 28 17230 Palamós Girona Baix Empordà Cataluña",Cataluña,41.853593,3.1298533,+34 701315367,http://www.associacidepropietarisdanimalsdomsticsdepalams.com,associa@miro.es,terms/associacidepropietarisdanimalsdomsticsdepalams,mixta,mediana,,222,229,000561
Associació Protectora d'Animals l'Anxova Peluda,"Carrer Lleida, 66 17130 Escala, l' Girona Alt Empordà Cataluña",Cataluña,42.117733,3.1307463,+34886 41 99 62,http://www.associaciprotectoradanimalslanxovapeluda.com,associ@mosquera-alarcon.org,index/associaciprotectoradanimalslanxovapeluda,mixta,pequeña,,35,16,000562
Associació Brigada Animal Sabadell (BAS),"Carrer de les Magnòlies, 53 8207 Sabadell Barcelona Vallès Occidental Cataluña",Cataluña,41.5680163,2.0981955,+34900 75 41 44,http://www.associacibrigadaanimalsabadellbas.com,associacib@giralt.es,main/associacibrigadaanimalsabadellbas,mixta,grande,,455,735,000563
Associació Protectora de Sant Quintí de Mediona per a la Defensa i Drets dels Animals,"Avinguda Montserrat, 30 8777 Sant Quintí de Mediona Barcelona Alt Penedès Cataluña",Cataluña,41.46619,1.6686545,+34850275095,http://www.associaciprotectoradesantquintdemedionaperaladefensaidretsdelsanimals.com,associaci@samper-sanabria.es,faq/associaciprotectoradesantquintdemedionaperaladefensaidretsdelsanimals,mixta,mediana,,242,292,000564
Asociación Animales en Adopción,"Carrer Ruyra i Oms, 17-21 17003 Girona Girona Gironès Cataluña",Cataluña,41.971972,2.826617,+34846292437,http://www.asociacinanimalesenadopcin.com,asociac@bejarano-sevilla.com,author/asociacinanimalesenadopcin,mixta,mediana,,262,457,000565
Apropa't (Associació Protectora pels Animals de Tiana),"Avinguda Albéniz, 8-10 8391 Tiana Barcelona Maresme Cataluña",Cataluña,41.4827061,2.2681985,+34 803 294 952,http://www.apropatassociaciprotectorapelsanimalsdetiana.com,apropat@atienza.com,about/apropatassociaciprotectorapelsanimalsdetiana,mixta,pequeña,,82,34,000566
ASSOCIACIÓ CONTRA L'ABANDONAMENT I MALTRACTAMENT ANIMAL (ACOLAMA),"Carrer Colomers, 1 43560 Sénia, la Tarragona Montsià Cataluña",Cataluña,40.6361945,0.2860008,+34827 419 871,http://www.associacicontralabandonamentimaltractamentanimalacolama.com,associac@sotelo.es,faq/associacicontralabandonamentimaltractamentanimalacolama,mixta,mediana,,149,165,000567
Associació Protectora d'Animals de Granollers,"Carrer Severo Ochoa, 103-105 8400 Granollers Barcelona Vallès Oriental Cataluña",Cataluña,41.5995138,2.2691503,+34872 891 718,http://www.associaciprotectoradanimalsdegranollers.com,associaci@jara.com,privacy/associaciprotectoradanimalsdegranollers,mixta,mediana,,277,247,000568
Associació MAE Protectora Animals,"Carrer tècnica, 8 17178 Preses, les Girona Garrotxa Cataluña",Cataluña,42.1491302,2.4674546,+34969492391,http://www.associacimaeprotectoraanimals.com,assoc@palma.es,post/associacimaeprotectoraanimals,canina,grande,,382,564,000569
Societat Protectora d'Animals d'Arbeca,"Carrer Major, 25 25140 Arbeca Lleida Garrigues Cataluña",Cataluña,41.54142,0.9249213,+34985 695 619,http://www.societatprotectoradanimalsdarbeca.com,societ@agullo-vinas.es,main/societatprotectoradanimalsdarbeca,mixta,grande,,360,285,000570
Amics dels Animals de Llançà,"Plaça Major, s/n 17490 Llançà Girona Alt Empordà Cataluña",Cataluña,42.36325220000001,3.152056482035176,+34 941194702,http://www.amicsdelsanimalsdellan.com,amicsd@acuna.es,privacy/amicsdelsanimalsdellan,mixta,mediana,,162,290,000571
Dama (Defensa d'Animals Maltractats i Abandonats),"Carrer Medes, 13 8023 Barcelona Barcelona Barcelonès Cataluña",Cataluña,41.4111651,2.1468256,+34 824287187,http://www.damadefensadanimalsmaltractatsiabandonats.com,damade@salvador-cuellar.es,register/damadefensadanimalsmaltractatsiabandonats,mixta,pequeña,,82,30,000572
Defensa y Ayuda Animales L. Gusseva,"Camí Ral, 341 8301 Mataró Barcelona Maresme Cataluña",Cataluña,41.5412104,2.4550009,+34877 609 652,http://www.defensayayudaanimalesl.gusseva.com,defensay@llorens-verdugo.es,terms/defensayayudaanimalesl.gusseva,canina,mediana,,123,154,000573
Protectora d'Animals de Sant Quirze del Vallès,"Carrer Tagomago, 27 8192 Sant Quirze del Vallès Barcelona Vallès Occidental Cataluña",Cataluña,41.5219999,2.0939271,+34926 429 308,http://www.protectoradanimalsdesantquirzedelvalls.com,protec@velasco-saenz.com,terms/protectoradanimalsdesantquirzedelvalls,mixta,grande,,478,152,000574
Associació  Animalets Busken Kasa,"Carrer Montseny, 1 17740 Vilafant Girona Alt Empordà Cataluña",Cataluña,42.2516667,2.9424973,+34 984 80 28 40,http://www.associacianimaletsbuskenkasa.com,associac@ordonez.es,login/associacianimaletsbuskenkasa,mixta,pequeña,,32,26,000575
Amics dels Animals de Cardedeu,"Passatge Sotero, 4 8440 Cardedeu Barcelona Vallès Oriental Cataluña",Cataluña,41.6383382,2.3589007,+34923 55 81 46,http://www.amicsdelsanimalsdecardedeu.com,amics@carro.com,index/amicsdelsanimalsdecardedeu,mixta,grande,,491,134,000576
Refugi d'Animals Abandonats del Moianès,"Carrer Joies, 11-13 8180 Moià Barcelona Moianès Cataluña",Cataluña,41.8123212,2.0974954,+34 642 82 40 59,http://www.refugidanimalsabandonatsdelmoians.com,refugidan@fiol.es,main/refugidanimalsabandonatsdelmoians,mixta,pequeña,,72,79,000577
Un Més del Poble. Associació Per a La Protecció dels Animals,"Carrer Alcalde Josep Rosell, 8-10 25620 Tremp Lleida Pallars Jussà Cataluña",Cataluña,42.1619986,0.8926365,+34 876155246,http://www.unmsdelpoble.associaciperalaproteccidelsanimals.com,unmsdel@manjon-gonzalez.com,author/unmsdelpoble.associaciperalaproteccidelsanimals,canina,pequeña,,82,108,000578
Associació Amics dels Animals de la Garrotxa,"Carrer Semalers, 23 17800 Olot Girona Garrotxa Cataluña",Cataluña,42.1853545,2.4610721,+34988 70 97 56,http://www.associaciamicsdelsanimalsdelagarrotxa.com,assoc@benavente-huertas.com,privacy/associaciamicsdelsanimalsdelagarrotxa,mixta,grande,,485,316,000579
Associació Protectora d'Animals Cap i Cua,"Carrer Doctor Casals, 7 17246 Santa Cristina d'Aro Girona Baix Empordà Cataluña",Cataluña,41.8134852,2.9974956,+34 824 824 882,http://www.associaciprotectoradanimalscapicua.com,associ@moran-franco.com,privacy/associaciprotectoradanimalscapicua,canina,grande,,465,403,000580
Associació Love Animals Hostalric,"Carrer Mossèn Cinto Verdaguer, 5 17450 Hostalric Girona Selva Cataluña",Cataluña,41.7438603,2.628331,+34843 33 32 27,http://www.associaciloveanimalshostalric.com,assoc@pera-carpio.org,about/associaciloveanimalshostalric,mixta,mediana,,168,127,000581
Associació Animalia Quatre Potes,"Carrer Riera, 16 17497 Portbou Girona Alt Empordà Cataluña",Cataluña,42.4266521,3.1566448,+34 849 85 14 10,http://www.associacianimaliaquatrepotes.com,assoc@ponce.com,home/associacianimaliaquatrepotes,mixta,mediana,,111,51,000582
Associació en Defensa dels Animals de Solsona,"Carretera de Manresa, 67 25280 Solsona Lleida Solsonès Cataluña",Cataluña,41.995338,1.5216922,+34821 384 780,http://www.associaciendefensadelsanimalsdesolsona.com,assoc@cabrera.com,about/associaciendefensadelsanimalsdesolsona,mixta,grande,,458,328,000583
